Skip?,Level 1 Topic *,Level 2 Topic *,Level 3 Topic,Level 4 Topic,Title *,-,Website Category Level 1 *,Website Category Level 2,Website Course Title *,Course URL *,Category ID *,Combined Category Trans,Course Trans
,دروس طلاب المدارس,المرحلة الإعدادية,الحاسب الآلي,,الحاسب الآلي للصف الثالث الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1259- الحاسب الآلي للصف الثالث الإعدادى عام ولغات,https://www.aldarayn.com/course/view.php?id=244,10,School / middle school students lessons,1259- Computer for the third grade in middle school languages
,دروس طلاب المدارس,المرحلة الإعدادية,النحو وقواعد اللغة العربية,,اللغة العربية للصف الثالث الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1258- اللغة العربية للصف الثالث الإعدادى العام واللغات - الترم الأول,https://www.aldarayn.com/course/view.php?id=243,10,School / middle school students lessons,1258- Arabic language for the third grade year preparatory and languages ​​- the first semester
SKIP,دروس طلاب المدارس,,,,1257- الدراسات الإجتماعية للصف الثالث الإعدادى عام ولغات - الترم الأول,,دروس طلاب المدارس,المرحلة الإعدادية,1257- الدراسات الإجتماعية للصف الثالث الإعدادى عام ولغات - الترم الأول,https://www.aldarayn.com/course/view.php?id=242,10,School / middle school students lessons,1257- Social Studies for the third grade in middle school languages ​​- the first semester
,دروس طلاب المدارس,المرحلة الإعدادية,الرياضيات,,1256- الرياضيات للصف الأول الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1256- الرياضيات للصف الأول الإعدادي العام و الأزهري - الترم الأول,https://www.aldarayn.com/course/view.php?id=241,10,School / middle school students lessons,1256- Mathematics first grade preparatory year and Azhar - the first semester
,دروس طلاب المدارس,المرحلة الإعدادية,العلوم,,العلوم للصف الثاني الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1255- العلوم للصف الثاني الإعدادي - الترم الأول,https://www.aldarayn.com/course/view.php?id=240,10,School / middle school students lessons,1255- Science for Grade Intermediate - first semester
,دروس طلاب المدارس,المرحلة الإعدادية,العلوم,,العلوم للصف الثالث الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1254- العلوم للصف الثالث الإعدادي - الترم الأول,https://www.aldarayn.com/course/view.php?id=239,10,School / middle school students lessons,Science 1254- the third preparatory grade - the first semester
SKIP,دروس طلاب المدارس,,,,1253- اللغة الإنجليزية للصف الثالث الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1253- اللغة الإنجليزية للصف الثالث الإعدادي,https://www.aldarayn.com/course/view.php?id=238,10,School / middle school students lessons,1253- English Third Intermediate grade
,دروس طلاب المدارس,المرحلة الإعدادية,العلوم,,العلوم للصف الأول الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1252- العلوم للصف الأول الإعدادي - الترم الأول,https://www.aldarayn.com/course/view.php?id=237,10,School / middle school students lessons,1252- Science first grade secondary - first semester
,دروس طلاب المدارس,المرحلة الإعدادية,الحاسب الآلي,,الحاسب الآلي للصف الأول الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1251- الحاسب الآلي للصف الأول الإعدادي,https://www.aldarayn.com/course/view.php?id=236,10,School / middle school students lessons,1251- Computer first grade preparatory
SKIP,دروس طلاب المدارس,,,,1250- اللغة الانجليزية للصف الثالث الإعدادي - الترم الثاني,,دروس طلاب المدارس,المرحلة الإعدادية,1250- اللغة الانجليزية للصف الثالث الإعدادي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=235,10,School / middle school students lessons,1250- English Language third preparatory grade - second semester
,دروس طلاب المدارس,المرحلة الإعدادية,الرياضيات,,الرياضيات للصف الثالث الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1249- الرياضيات للصف الثالث الإعدادي (باب التناسب),https://www.aldarayn.com/course/view.php?id=234,10,School / middle school students lessons,1249- Mathematics third preparatory grade (the door of proportionality)
,دروس طلاب المدارس,المرحلة الإعدادية,الرياضيات,,الرياضيات للصف الثالث الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1248- الرياضيات للصف الثالث الإعدادي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=233,10,School / middle school students lessons,1248- Mathematics third preparatory grade - second semester
SKIP,دروس طلاب المدارس,,,,1247- اللغة الإنجليزية للصف الأول الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1247- اللغة الإنجليزية للصف الأول الإعدادي,https://www.aldarayn.com/course/view.php?id=232,10,School / middle school students lessons,1247- English first grade preparatory
,دروس طلاب المدارس,المرحلة الإعدادية,الحاسب الآلي,,الحاسب الآلي للصف الثالث الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1246- الحاسب الآلي للصف الثالث الإعدادي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=231,10,School / middle school students lessons,1246- Computer third preparatory grade - second semester
,دروس طلاب المدارس,المرحلة الإعدادية,النحو وقواعد اللغة العربية,,اللغة العربية للصف الثالث الإعدادي,,دروس طلاب المدارس,المرحلة الإعدادية,1245- اللغة العربية للصف الثالث الإعدادي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=230,10,School / middle school students lessons,1245- Arabic third preparatory grade - second semester
,دروس طلاب المدارس,المرحلة الإعدادية,العلوم,,العلوم للصف الأول الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1244- العلوم للصف الأول الإعدادي الترم الثاني,https://www.aldarayn.com/course/view.php?id=229,10,School / middle school students lessons,1244- Science first grade preparatory second semester
,دروس طلاب المدارس,المرحلة الإعدادية,العلوم,,العلوم للصف الثالث الإعدادي ,,دروس طلاب المدارس,المرحلة الإعدادية,1243- العلوم للصف الثالث الإعدادي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=228,10,School / middle school students lessons,Science 1243- the third preparatory grade - second semester
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الكيمياء, باب الكيمياء الكهربية للصف الثالث الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1409-  باب الكيمياء الكهربية للصف الثالث الثانوي,https://www.aldarayn.com/course/view.php?id=423,11,School / high school students lessons,1409- door electrical chemistry secondary third grade
SKIP,دروس طلاب المدارس,,,,1284- اللغة الإيطالية للصف الأول الثانوي - الترم الثاني,,دروس طلاب المدارس,المرحلة الثانوية,1284- اللغة الإيطالية للصف الأول الثانوي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=297,11,School / high school students lessons,1284- Italian first grade secondary - second semester
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الفيزياء,الفيزياء للصف الثاني الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1283-  الفيزياء للصف الثاني الثانوي,https://www.aldarayn.com/course/view.php?id=296,11,School / high school students lessons,1283- Physics for second grade secondary
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الكيمياء,الكيمياء للصف الأول الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1281- الكيمياء للصف الأول الثانوي-ترم أول,https://www.aldarayn.com/course/view.php?id=294,11,School / high school students lessons,1281- chemistry first grade secondary-term first
SKIP,دروس طلاب المدارس,,,,1277- مراجعة علم نفس وإجتماع للصف الثالث الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1277- مراجعة علم نفس وإجتماع للصف الثالث الثانوي,https://www.aldarayn.com/course/view.php?id=293,11,School / high school students lessons,1277- review of psychology and the meeting of the third secondary grade
SKIP,دروس طلاب المدارس,,,,1276- اللغة الفرنسية للصف الأول الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1276- اللغة الفرنسية للصف الأول الثانوي,https://www.aldarayn.com/course/view.php?id=292,11,School / high school students lessons,1276- French first grade secondary
SKIP,دروس طلاب المدارس,,,,1275- اللغة الفرنسية للصف الأول الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1275- اللغة الفرنسية للصف الأول الثانوي,https://www.aldarayn.com/course/view.php?id=291,11,School / high school students lessons,1275- French first grade secondary
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الكيمياء,الكيمياء للصف الثالث الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1274- الكيمياء للصف الثالث الثانوي,https://www.aldarayn.com/course/view.php?id=290,11,School / high school students lessons,1274- chemistry secondary third grade
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الفيزياء,الفيزياء للصف الثالث الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1273- الفيزياء للصف الثالث الثانوي,https://www.aldarayn.com/course/view.php?id=289,11,School / high school students lessons,1273- Physics Secondary third grade
,دروس طلاب المدارس,المرحلة الثانوية,الحاسب الآلي,,الحاسب الآلي للصف الأول الثانوي ,,دروس طلاب المدارس,المرحلة الثانوية,1271- حاسب آلي - أولى ثانوي ترم أول2016,https://www.aldarayn.com/course/view.php?id=287,11,School / high school students lessons,1271- computer - the first secondary first term in 2016
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الأحياء,الأحياء للصف الثالث الثانوي,,دروس طلاب المدارس,المرحلة الثانوية,1270- الاحياء للصف الثالث الثانوي,https://www.aldarayn.com/course/view.php?id=286,11,School / high school students lessons,1270- biology secondary third grade
,دروس طلاب المدارس,المرحلة الثانوية,الرياضيات,,مادة الرياضيات للثانوية العامة,,دروس طلاب المدارس,المرحلة الثانوية,1269- مادة الرياضيات للثانوية العامة,https://www.aldarayn.com/course/view.php?id=285,11,School / high school students lessons,1269- Mathematics General Secondary
SKIP,دروس طلاب المدارس,,,,1268- اللغه الفرنسيه للصف الثالث الثانوي - الترم الثاني,,دروس طلاب المدارس,المرحلة الثانوية,1268- اللغه الفرنسيه للصف الثالث الثانوي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=284,11,School / high school students lessons,1268- French Language Secondary third grade - second semester
,دروس طلاب المدارس,المرحلة الثانوية,العلوم,الفيزياء,الفيزياء للصف الأول الثانوي ,,دروس طلاب المدارس,المرحلة الثانوية,1267- الفيزياء للصف الأول الثانوي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=283,11,School / high school students lessons,1267- physics first grade secondary - second semester
SKIP,دروس طلاب المدارس,,,,1266- مراجعة مادة الجغرافيا للثانوية العامة,,دروس طلاب المدارس,المرحلة الثانوية,1266- مراجعة مادة الجغرافيا للثانوية العامة,https://www.aldarayn.com/course/view.php?id=282,11,School / high school students lessons,1266- revision geography General secondary
,دروس طلاب المدارس,المرحلة الثانوية,النحو وقواعد اللغة العربية,,النحو للصف الثالث الثانوي ,,دروس طلاب المدارس,المرحلة الثانوية,1237- نحو للصف الثالث الثانوي - الترم الثاني,https://www.aldarayn.com/course/view.php?id=201,11,School / high school students lessons,1237- secondary towards the third grade - second semester
SKIP,دروس طلاب المدارس,,,,1101 _ مراجعة للفرقة الثانية لكلية العلوم الإنسانية والإجتماعية بسطيف الجزائر,,دروس طلاب المدارس,طلاب الجامعة,1101 _ مراجعة للفرقة الثانية لكلية العلوم الإنسانية والإجتماعية بسطيف الجزائر,https://www.aldarayn.com/course/view.php?id=72,12,School / university students classes students,1101 _ review of the second division of the College of Humanities and Social Sciences Bsatif Algeria
,دروس المرحلة الجامعية,العلوم الهندسية,,,Project Management Document,,العلوم الهندسية,,1575- Project Management Document,https://www.aldarayn.com/course/view.php?id=660,7,Engineering Sciences,1575- Project Management Document
,دروس المرحلة الجامعية,العلوم الهندسية,,,The Beginning of Your Journey as an Engineer,,العلوم الهندسية,,1537- بدايتك كمهندس,https://www.aldarayn.com/course/view.php?id=616,7,Engineering Sciences,1537- your start as an engineer
,دروس المرحلة الجامعية,العلوم الهندسية,,,How to make a Standard Strategic Plan,,العلوم الهندسية,,1521-  How to make a Standard Strategic Plan,https://www.aldarayn.com/course/view.php?id=605,7,Engineering Sciences,1521- How to make a Standard Strategic Plan
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP preparation course,,العلوم الهندسية,,1535- PMP preparation course,https://www.aldarayn.com/course/view.php?id=615,7,Engineering Sciences,1535- PMP preparation course
,دروس المرحلة الجامعية,العلوم الهندسية,,,إعداد مهندس كهرباء حديث التخرج لمجال المقاولات - المستوى الأول,,العلوم الهندسية,,1533 - إعداد مهندس كهرباء حديث التخرج لمجال المقاولات - المستوي الأول,https://www.aldarayn.com/course/view.php?id=608,7,Engineering Sciences,1533 - Preparation of an electrical engineer recent graduate of the contracting field - the first level
,دروس المرحلة الجامعية,العلوم الهندسية,,,Internal Audit Course,,العلوم الهندسية,,1520- Internal audit course,https://www.aldarayn.com/course/view.php?id=604,7,Engineering Sciences,1520- Internal audit course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Title Block Without Mouse by AutoCAD 2015,,العلوم الهندسية,,1519- Title Block without mouse by AutoCAD 2015,https://www.aldarayn.com/course/view.php?id=603,7,Engineering Sciences,1519- Title Block without mouse by AutoCAD 2015
,دروس المرحلة الجامعية,العلوم الهندسية,,,PLC,,العلوم الهندسية,,1344- PLC,https://www.aldarayn.com/course/view.php?id=520,7,Engineering Sciences,1344- PLC
,دروس المرحلة الجامعية,العلوم الهندسية,,,Design of Shallow Foundation,,العلوم الهندسية,,1171 - Design of Shallow Foundation,https://www.aldarayn.com/course/view.php?id=488,7,Engineering Sciences,1171 - Design of Shallow Foundation
,دروس المرحلة الجامعية,العلوم الهندسية,,, تصميم منشأ خرساني,,العلوم الهندسية,,1442 _ تصميم منشأ خرساني,https://www.aldarayn.com/course/view.php?id=490,7,Engineering Sciences,1442 _ the origin of the design of concrete
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP QUESTIONS & ANSWERS,,العلوم الهندسية,,1445- PMP QUESTIONS & ANSWERS,https://www.aldarayn.com/course/view.php?id=505,7,Engineering Sciences,1445- PMP QUESTIONS & ANSWERS
,دروس المرحلة الجامعية,العلوم الهندسية,,,Revit Structure Level 1,,العلوم الهندسية,,Revit structure level 1 -1417,https://www.aldarayn.com/course/view.php?id=387,7,Engineering Sciences,Revit structure level 1 -1417
,دروس المرحلة الجامعية,العلوم الهندسية,,,Contract Management in Construction Projects,,العلوم الهندسية,,contract Management in Construction Projects -1418,https://www.aldarayn.com/course/view.php?id=380,7,Engineering Sciences,contract Management in Construction Projects -1418
,دروس المرحلة الجامعية,العلوم الهندسية,,,المباني الخضراء ونظام التقييم,,العلوم الهندسية,,1345 _ LEED المبانى الخضراء ونظام التقييم,https://www.aldarayn.com/course/view.php?id=367,7,Engineering Sciences,1345 _ LEED green building evaluation system
,دروس المرحلة الجامعية,العلوم الهندسية,,,المنهجية اليابانية في التحسين المستمر,,العلوم الهندسية,,1235- المنهجية اليابانية في التحسين المستمر,https://www.aldarayn.com/course/view.php?id=224,7,Engineering Sciences,1235- methodology of continuous improvement in Japanese
,دروس المرحلة الجامعية,العلوم الهندسية,,,Advanced BIM REVIT,,العلوم الهندسية,,1234 - Advanced BIM REVIT,https://www.aldarayn.com/course/view.php?id=223,7,Engineering Sciences,1234 - Advanced BIM REVIT
,دروس المرحلة الجامعية,العلوم الهندسية,,,AutoCAD CIVIL 3D,,العلوم الهندسية,,1233 - AutoCAD CIVIL 3D,https://www.aldarayn.com/course/view.php?id=222,7,Engineering Sciences,1233 - AutoCAD CIVIL 3D
,دروس المرحلة الجامعية,العلوم الهندسية,,,Autodesk Revit Architecture,,العلوم الهندسية,,1232 - Autodesk Revit Architecture,https://www.aldarayn.com/course/view.php?id=220,7,Engineering Sciences,1232 - Autodesk Revit Architecture
,دروس المرحلة الجامعية,العلوم الهندسية,,,BIM & REVIT FOR CIVIL ENGINEERS,,العلوم الهندسية,,1231 - BIM & REVIT FOR CIVIL ENGINEERS,https://www.aldarayn.com/course/view.php?id=219,7,Engineering Sciences,1231 - BIM & REVIT FOR CIVIL ENGINEERS
,دروس المرحلة الجامعية,العلوم الهندسية,,,BIM & Revit Structure Course,,العلوم الهندسية,,1230 - BIM&Revit Structure Course,https://www.aldarayn.com/course/view.php?id=218,7,Engineering Sciences,1230 - BIM & Revit Structure Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Construction Management System,,العلوم الهندسية,,1229 - Construction Management System,https://www.aldarayn.com/course/view.php?id=217,7,Engineering Sciences,1229 - Construction Management System
,دروس المرحلة الجامعية,العلوم الهندسية,,,Design of Bridges ,,العلوم الهندسية,,1228 - Design of bridges course,https://www.aldarayn.com/course/view.php?id=216,7,Engineering Sciences,1228 - Design of bridges course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Document Control,,العلوم الهندسية,,1227 - Document Control,https://www.aldarayn.com/course/view.php?id=215,7,Engineering Sciences,1227 - Document Control
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMBOK,,العلوم الهندسية,,1226 - PMBOK,https://www.aldarayn.com/course/view.php?id=214,7,Engineering Sciences,1226 - PMBOK
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Preperation Course,,العلوم الهندسية,,1225 - PMP Preperation Course,https://www.aldarayn.com/course/view.php?id=213,7,Engineering Sciences,1225 - PMP Preperation Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Exam Preparation,,العلوم الهندسية,,1224 - PMP exam preparation,https://www.aldarayn.com/course/view.php?id=212,7,Engineering Sciences,1224 - PMP exam preparation
,دروس المرحلة الجامعية,العلوم الهندسية,,,Primavera P6 Advanced,,العلوم الهندسية,,1223 - Primavera p6 Advanced,https://www.aldarayn.com/course/view.php?id=211,7,Engineering Sciences,1223 - Primavera p6 Advanced
,دروس المرحلة الجامعية,العلوم الهندسية,,,Primavera P6. LEVEL 1,,العلوم الهندسية,,1222 - Primavera P6. LEVEL 1,https://www.aldarayn.com/course/view.php?id=210,7,Engineering Sciences,1222 - Primavera P6. LEVEL 1
,دروس المرحلة الجامعية,العلوم الهندسية,,,Shop Drawing Using ASD 2014,,العلوم الهندسية,,1221 - SHOP DRAWING USING ASD 2014,https://www.aldarayn.com/course/view.php?id=209,7,Engineering Sciences,1221 - SHOP DRAWING USING ASD 2014
,دروس المرحلة الجامعية,العلوم الهندسية,,,Six Sigma,,العلوم الهندسية,,1220 -Six Sigma,https://www.aldarayn.com/course/view.php?id=208,7,Engineering Sciences,1220 -Six Sigma
,دروس المرحلة الجامعية,العلوم الهندسية,,,Solidwork Course,,العلوم الهندسية,,1219 - Solidwork Course,https://www.aldarayn.com/course/view.php?id=207,7,Engineering Sciences,1219 - Solidwork Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Structural Design Using Etabs 2013,,العلوم الهندسية,,1218 - Structural Design Using Etabs 2013,https://www.aldarayn.com/course/view.php?id=205,7,Engineering Sciences,1218 - Structural Design Using Etabs 2013
,دروس المرحلة الجامعية,العلوم الهندسية,,,أخلاقيات المهن وتطبيقات الأخلاقيات في العمل و الحياة,,العلوم الهندسية,,1217 - أخلاقيات المهن وتطبيقات الأخلاقيات في العمل و الحياة,https://www.aldarayn.com/course/view.php?id=204,7,Engineering Sciences,1217 - Ethics professions and applications of ethics in work and life
,دروس المرحلة الجامعية,العلوم الهندسية,,,إعداد مهندس تنفيذ,,العلوم الهندسية,,1216 - إعداد مهندس تنفيذ,https://www.aldarayn.com/course/view.php?id=203,7,Engineering Sciences,1216 - Preparation Engineer implementation
,دروس المرحلة الجامعية,العلوم الهندسية,,,التصميم والتحليل الزلزالي باستخدام برنامج ETABS 2013,,العلوم الهندسية,,1215 - التصميم والتحليل الزلزالي باستخدام برنامج ETABS 2013,https://www.aldarayn.com/course/view.php?id=202,7,Engineering Sciences,1215 - Design and analysis of the seismic program using the 2013 ETABS
,دروس المرحلة الجامعية,العلوم الهندسية,,,حصرالكميات للمشاريع الانشائية,,العلوم الهندسية,,1214 - حصرالكميات للمشاريع الانشائية,https://www.aldarayn.com/course/view.php?id=317,7,Engineering Sciences,1214 - Hasralkmyat Projects Construction
,دروس المرحلة الجامعية,العلوم الهندسية,,,دبلومة الصحة والسلامة المهنية بالمواقع الانشائية - Osha,,العلوم الهندسية,,1213 - دبلومة الصحة والسلامة المهنية بالمواقع الانشائية - Osha,https://www.aldarayn.com/course/view.php?id=316,7,Engineering Sciences,1213 - Diploma in Occupational Health and Safety Construction sites - Osha
,دروس المرحلة الجامعية,العلوم الهندسية,,,دورة تصميم كاملة طبقا للكود الأمريكي باستخدام برنامج SAFE 12,,العلوم الهندسية,,1212 - دورة تصميم كاملة طبقا للكود الأمريكي باستخدام برنامج SAFE 12,https://www.aldarayn.com/course/view.php?id=315,7,Engineering Sciences,"1212 - full design cycle, according to the US Code using the SAFE program 12"
SKIP,دروس المرحلة الجامعية,العلوم الهندسية,,,ورشة عمل مهارات التفاوض الفعال,,العلوم الهندسية,,1211- ورشة عمل مهارات التفاوض الفعال,https://www.aldarayn.com/course/view.php?id=314,7,Engineering Sciences,1211- Workshop Effective Negotiation Skills
,دروس المرحلة الجامعية,العلوم الهندسية,,,التخطيط الإستراتيجي والتشغيلي,,العلوم الهندسية,,1210 - التخطيط الإستراتيجى والتشغيلى,https://www.aldarayn.com/course/view.php?id=313,7,Engineering Sciences,1210 - Strategic Planning and Operational
,دروس المرحلة الجامعية,العلوم الهندسية,,,PlanSwift,,العلوم الهندسية,,1209 - PlanSwift,https://www.aldarayn.com/course/view.php?id=312,7,Engineering Sciences,1209 - PlanSwift
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Exam Preparation,,العلوم الهندسية,,1208 - PMP exam preparation,https://www.aldarayn.com/course/view.php?id=311,7,Engineering Sciences,1208 - PMP exam preparation
,دروس المرحلة الجامعية,العلوم الهندسية,,,Navisworks - Level 1,,العلوم الهندسية,,1207 - Navisworks - Level 1,https://www.aldarayn.com/course/view.php?id=310,7,Engineering Sciences,1207 - Navisworks - Level 1
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Preperation Course 2015,,العلوم الهندسية,,1206 - PMP Preperation Course 2015,https://www.aldarayn.com/course/view.php?id=309,7,Engineering Sciences,1206 - PMP Preperation Course 2015
,دروس المرحلة الجامعية,العلوم الهندسية,,,حساب الكميات للمشاريع الانشائية,,العلوم الهندسية,,1205 - حساب الكميات للمشاريع الانشائية,https://www.aldarayn.com/course/view.php?id=308,7,Engineering Sciences,1205 - Calculation of quantities for construction projects
,دروس المرحلة الجامعية,العلوم الهندسية,,,دبلومة الجودة الإحترافية,,العلوم الهندسية,,1204 - دبلومة الجودة الإحترافية,https://www.aldarayn.com/course/view.php?id=307,7,Engineering Sciences,1204 - Quality Professional Diploma
,دروس المرحلة الجامعية,العلوم الهندسية,,,BIM Diploma in highway & infrastructure design,,العلوم الهندسية,,1203 - BIM Diploma in highway & infrastructure design,https://www.aldarayn.com/course/view.php?id=306,7,Engineering Sciences,1203 - BIM Diploma in highway & infrastructure design
,دروس المرحلة الجامعية,العلوم الهندسية,,,التقسيم المعماري بإستخدام برنامج جوجل سكتش أب,,العلوم الهندسية,,1202 - التقسيم المعماري بإستخدام برنامج جوجل سكتش أب,https://www.aldarayn.com/course/view.php?id=305,7,Engineering Sciences,1202 - architectural division using Google SketchUp software
,دروس المرحلة الجامعية,العلوم الهندسية,,,Introduction to Operations Management,,العلوم الهندسية,,1201 - Introduction to Operations Management,https://www.aldarayn.com/course/view.php?id=304,7,Engineering Sciences,1201 - Introduction to Operations Management
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Preperation Course,,العلوم الهندسية,,1200 - PMP Preperation Course,https://www.aldarayn.com/course/view.php?id=303,7,Engineering Sciences,1200 - PMP Preperation Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Project Management Using Primavera P6- Basic Course,,العلوم الهندسية,,1199 - Project management using Primavera P6- Basic Course,https://www.aldarayn.com/course/view.php?id=302,7,Engineering Sciences,1199 - Project management using Primavera P6- Basic Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,Diploma of Operations Management,,العلوم الهندسية,,1198 - Diploma of Operations Management,https://www.aldarayn.com/course/view.php?id=301,7,Engineering Sciences,1198 - Diploma of Operations Management
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Exam Prep. Course,,العلوم الهندسية,,1197 - PMP Exam Prep. Course,https://www.aldarayn.com/course/view.php?id=300,7,Engineering Sciences,1197 - PMP Exam Prep. Course
,دروس المرحلة الجامعية,العلوم الهندسية,,,PMP Preperation Course 2016,,العلوم الهندسية,,1196 - PMP Preperation Course 2016,https://www.aldarayn.com/course/view.php?id=299,7,Engineering Sciences,1196 - PMP Preperation Course 2016
,دروس المرحلة الجامعية,العلوم الزراعية,,,اللاندسكيب وشبكات الري Landscape,,العلوم الزراعية,,1406 _ اللاندسكيب وشبكات الري Landscape,https://www.aldarayn.com/course/view.php?id=394,14,Agricultural Sciences,1406 _ landscaping and irrigation systems Landscape
SKIP,دروس المرحلة الجامعية,العلوم الزراعية,,,ندوة عن اسماك القرش,,العلوم الزراعية,,1307- ندوة عن اسماك القرش,https://www.aldarayn.com/course/view.php?id=334,14,Agricultural Sciences,1307- seminar on sharks
SKIP,دروس المرحلة الجامعية,العلوم التربوية,,,1558-  إعداد أخصائى تخاطب,,التربية الخاصة,,1558-  إعداد أخصائى تخاطب,https://www.aldarayn.com/course/view.php?id=639,28,Special Education,1558- Preparation Specialist address
SKIP,دروس المرحلة الجامعية,العلوم التربوية,,,1458-  أمسية كلنا عباقرة ( كيف تربى طفلا عبقريا),,التربية الخاصة,,1458-  أمسية كلنا عباقرة ( كيف تربى طفلا عبقريا),https://www.aldarayn.com/course/view.php?id=540,28,Special Education,1458- evening we are all geniuses (how children are raised genius)
,التعلم المستمر,العلوم التربوية,تربية الطفل,,برنامج بورتيج للتدخل المبكر,,التربية الخاصة,,1572- برنامج بورتيج للتدخل المبكر,https://www.aldarayn.com/course/view.php?id=656,28,Special Education,1572- Program Portaj Early Intervention
,التعلم المستمر,العلوم التربوية,تربية الطفل,,كيف تحمي إبنك من النرجسية؟,,التربية الخاصة,,1457-  كيف تحمي إبنك من النرجسية؟,https://www.aldarayn.com/course/view.php?id=539,28,Special Education,1457- How to protect your child from narcissism?
,التعلم المستمر,العلوم التربوية,تربية الطفل,,كيف أكون مربية ناجحة- الجزء الثانى,,التربية الخاصة,,1456-  كيف أكون مربية ناجحة الجزء الثانى,https://www.aldarayn.com/course/view.php?id=538,28,Special Education,1456- How can I be a nanny successful Part II
,التعلم المستمر,العلوم التربوية,تربية الطفل,,كيف أكون مربية ناجحة- الجزء الأول,,التربية الخاصة,,1455-  كيف أكون مربية ناجحة الجزء الأول,https://www.aldarayn.com/course/view.php?id=537,28,Special Education,1455- How can I be a nanny successful Part I
SKIP,التعلم المستمر,العلوم التربوية,,,1454-  أمسية سلامة طفلك بين يديك,,التربية الخاصة,,1454-  أمسية سلامة طفلك بين يديك,https://www.aldarayn.com/course/view.php?id=536,28,Special Education,1454- evening your child's safety in your hands
,التعلم المستمر,التنمية البشرية,إدارة الذات,,صناعة الذات,,التربية الخاصة,,1453-  صناعة الذات,https://www.aldarayn.com/course/view.php?id=535,28,Special Education,1453- Self industry
,التعلم المستمر,العلوم التربوية,تربية الطفل,,فن إدارة الإبداع عند الأطفال,,التربية الخاصة,,1452-  فن إدارة الإبداع عند الأطفال,https://www.aldarayn.com/course/view.php?id=534,28,Special Education,1452- The Art of Managing Creativity in Children
,التعلم المستمر,العلوم التربوية,تربية الطفل,,فن تربية الأبناء,,التربية الخاصة,,1451-  فن تربية الأبناء,https://www.aldarayn.com/course/view.php?id=533,28,Special Education,1451- The Art of Parenting
,التعلم المستمر,العلوم التربوية,تربية الطفل,,تنمية الذكاء الإجتماعي عند الطفل,,التربية الخاصة,,1450-  تنمية الذكاء الإجتماعي عند الطفل,https://www.aldarayn.com/course/view.php?id=532,28,Special Education,Social Intelligence at 1450 Child Development
SKIP,التعلم المستمر,العلوم التربوية,,,أمسية المشكلات في الصف,,التربية الخاصة,,1449-  أمسية المشكلات في الصف,https://www.aldarayn.com/course/view.php?id=531,28,Special Education,1449- evening problems in the classroom
